N_kN,My_kNm,Mz_kNm,neutral_axis_depth_mm,neutral_axis_angle_deg,max_concrete_strain,max_steel_strain
1774.046985836751,181.20620926516065,-7.497146725654603e-14,282.52881663516865,90.0,0.0035,0.0029631816022416043
1774.046985836751,178.53207463737422,-12.972373752057806,303.947130768781,96.0,0.0035,0.0029515845437609353
1774.046985836751,174.81241552681692,-25.71553044974621,322.27952574508987,102.0,0.0035,0.0029418334245628237
1774.046985836751,167.2873457972305,-40.37699575711597,338.93689233839285,108.0,0.0035,0.00293614533136306
1774.046985836751,157.45543617825336,-55.99995847115554,352.6203697337493,114.0,0.0035,0.002932129274248052
1774.046985836751,145.92261674557324,-72.17802888867608,362.4182485225093,120.0,0.0035,0.0029283386103801405
1774.046985836751,132.95036136497103,-88.3124549512738,368.78070914101755,126.0,0.0035,0.0029255438652471635
1774.046985836751,118.8879161421304,-103.95290443492215,371.9304880920489,132.0,0.0035,0.002924099088352174
1774.046985836751,103.95290443492196,-118.88791614213055,371.9304880920489,138.0,0.0035,0.002924099088352174
1774.046985836751,88.31245495127368,-132.95036136497114,368.7807091410176,144.0,0.0034999999999999996,0.002925543865247164
1774.046985836751,72.1780288886759,-145.9226167455734,362.41824852250926,150.0,0.0035,0.0029283386103801405
1774.046985836751,55.99995846593978,-157.45543615328532,352.62036979495474,156.0,0.0035,0.00293212927434662
1774.046985836751,40.37699575711583,-167.28734579723073,338.9368923383927,162.0,0.0035,0.0029361453313630596
1774.046985836751,25.715598375759676,-174.814325728272,322.2753968541733,168.0,0.0035,0.002941826273508397
1774.046985836751,12.970590493964254,-178.4775222767896,304.06105778250503,174.0,0.0035,0.002951790026619099
1774.046985836751,-7.450580596923829e-14,-181.209385150212,282.522982084192,180.0,0.0035,0.002963170516083998
1774.046985836751,-12.972372121933057,-178.53202476751727,303.9472348641617,186.0,0.0035,0.002951584731581416
1774.046985836751,-25.71559837575988,-174.814325728272,322.2753968541733,192.0,0.0035,0.002941826273508397
1774.046985836751,-40.37699575711598,-167.28734579723078,338.93689233839257,198.0,0.0035,0.00293614533136306
1774.046985836751,-55.99995559901245,-157.45542242872176,352.6204034384785,204.0,0.0035,0.0029321293285271832
1774.046985836751,-72.17802888867611,-145.92261674557335,362.41824852250926,210.0,0.0035,0.0029283386103801405
1774.046985836751,-88.30286014144689,-132.93025197567505,368.83754926090313,216.0,0.0035,0.0029256323924473737
1774.046985836751,-103.95290443492216,-118.88791614213059,371.93048809204873,222.0,0.0035,0.0029240990883521744
1774.046985836751,-118.24885306936773,-103.32458986602845,372.1178276071972,228.0,0.0035000000000000005,0.002924389020705739
1774.046985836751,-132.93025197567502,-88.30286014144691,368.83754926090313,234.0,0.0035,0.002925632392447374
1774.046985836751,-145.92261674557338,-72.17802888867618,362.41824852250926,240.0,0.0035,0.0029283386103801405
1774.046985836751,-157.45583291475486,-56.00004134545648,352.6193972029866,246.0,0.0034999999999999996,0.0029321277080501793
1774.046985836751,-167.28734579723073,-40.37699575711601,338.9368923383927,252.0,0.0035,0.0029361453313630596
1774.046985836751,-174.81432572827202,-25.715598375759924,322.2753968541733,258.0,0.0035,0.002941826273508397
1774.046985836751,-178.53242129279576,-12.972385083379677,303.9464071834863,264.0,0.0035,0.0029515832381841957
1774.046985836751,-181.21643628863538,-1.0873191058635712e-13,282.5100293493931,270.0,0.0035,0.0029631459031173243
1774.046985836751,-178.53207463737442,12.972373752057567,303.94713076878077,276.0,0.0035,0.0029515845437609353
1774.046985836751,-174.81432572827197,25.71559837575971,322.2753968541733,282.0,0.0035,0.002941826273508397
1774.046985836751,-167.28734579723078,40.376995757115786,338.93689233839257,288.0,0.0035,0.00293614533136306
1774.046985836751,-157.45583291475492,56.00004134545626,352.6193972029866,294.0,0.0034999999999999996,0.002932127708050179
1774.046985836751,-145.9226167455734,72.17802888867594,362.41824852250926,300.0,0.0035,0.0029283386103801405
1774.046985836751,-132.9503613649712,88.31245495127361,368.78070914101755,306.0,0.0035,0.0029255438652471635
1774.046985836751,-118.24885306936778,103.3245898660282,372.1178276071972,312.0,0.0035000000000000005,0.0029243890207057395
1774.046985836751,-103.95290443492213,118.88791614213041,371.9304880920489,318.0,0.0035,0.002924099088352174
1774.046985836751,-88.31245495127385,132.95036136497092,368.7807091410177,324.0,0.0035,0.002925543865247164
1774.046985836751,-72.17802888867618,145.92261674557315,362.4182485225093,330.0,0.0035,0.00292833861038014
1774.046985836751,-55.99995847115551,157.4554361782534,352.6203697337493,336.0,0.0035,0.002932129274248053
1774.046985836751,-40.37699575711602,167.28734579723047,338.9368923383929,342.0,0.0035,0.0029361453313630596
1774.046985836751,-25.12679193474958,174.1032536771876,322.5497325752874,348.0,0.0035000000000000005,0.002942301012676653
1774.046985836751,-12.972373752057761,178.5320746373742,303.947130768781,354.0,0.0035,0.0029515845437609353
1850.2862986775854,-8.940696716308594e-14,175.76396695730463,293.0507272078625,0.0,0.0035,0.002982455927983114
1850.2862986775854,12.858631701317101,173.2565668736517,314.52671266209495,6.0,0.0035,0.002970031327443419
1850.2862986775854,25.50695537874952,169.71788911320698,332.9073799162979,12.0,0.0035,0.002959652533795188
1850.2862986775854,39.66661838327858,162.90265276687586,349.1398794509618,18.0,0.0035,0.002952622973294172
1850.2862986775854,55.193918155952844,153.16276341396588,362.57057356623415,24.0,0.0035,0.0029477136318426453
1850.2862986775854,71.03748733705142,141.89798629862128,372.1920908182591,30.0,0.0035,0.0029433505582601447
1850.2862986775854,86.60398099226295,129.40752313247324,378.4982167049239,36.0,0.0035,0.002940292367586727
1850.2862986775854,101.61209459817448,115.92374274912328,381.64577847632717,42.0,0.0035,0.002938759396168408
1850.2862986775854,115.92374274912328,101.6120945981745,381.64577847632717,48.0,0.0035,0.002938759396168408
1850.2862986775854,129.40534833637687,86.60290813977238,378.5039736879178,54.0,0.0035,0.002940300880647475
1850.2862986775854,141.89479121521913,71.03656579583391,372.19958068606644,60.0,0.0035,0.002943361759859905
1850.2862986775854,153.16276341396582,55.19391815595287,362.57057356623415,66.0,0.0035,0.0029477136318426453
1850.2862986775854,162.9026527668758,39.666618383278596,349.1398794509619,72.0,0.0035,0.002952622973294172
1850.2862986775854,169.71992584596546,25.50701625642342,332.9032830818819,78.0,0.0035,0.0029596458840737572
1850.2862986775854,173.2565668736517,12.858631701317105,314.52671266209495,84.0,0.0035,0.002970031327443419
1850.2862986775854,175.76396695730466,-8.055940270423889e-14,293.0507272078625,90.0,0.0035,0.002982455927983114
1850.2862986775854,173.2565668736517,-12.858631701317288,314.52671266209495,96.0,0.0035,0.002970031327443419
1850.2862986775854,169.71992584596543,-25.50701625642357,332.9032830818819,102.0,0.0035,0.0029596458840737572
1850.2862986775854,162.90265276687586,-39.66661838327875,349.1398794509618,108.0,0.0035,0.002952622973294172
1850.2862986775854,153.16276341396585,-55.193918155953035,362.57057356623415,114.0,0.0035,0.0029477136318426453
1850.2862986775854,141.89797364397023,-71.03748368715581,372.19212048221965,120.0,0.0035,0.0029433506026254773
1850.2862986775854,129.35311314024938,-86.57713870610083,378.64232523275444,126.0,0.0035,0.0029405053882596618
1850.2862986775854,115.92703833144832,-101.61476466788555,381.63532360845136,132.0,0.0035,0.002938744021028853
1850.2862986775854,101.61472382575164,-115.92698792125422,381.63548352290536,138.0,0.0035,0.002938744256208618
1850.2862986775854,86.59666121327393,-129.3926852541638,378.53749974312143,144.0,0.0035,0.0029403504517034095
1850.2862986775854,70.42267124245312,-141.2076531454297,372.43945325150946,150.0,0.0035000000000000005,0.0029437202671059033
1850.2862986775854,54.591337549704704,-152.47538007225856,362.7998145147986,156.0,0.0035000000000000005,0.0029480626029442024
1850.2862986775854,39.66659720355856,-162.90253004709137,349.14015322508794,162.0,0.0035,0.0029526234025134
1850.2862986775854,25.507016256423398,-169.71992584596566,332.9032830818818,168.0,0.0035,0.002959645884073757
1850.2862986775854,12.858631701317131,-173.25656687365193,314.52671266209484,174.0,0.0034999999999999996,0.0029700313274434184
1850.2862986775854,-7.450580596923829e-14,-175.7699168191375,293.0386197700589,180.0,0.0035,0.002982434544683304
1850.2862986775854,-12.85863170131728,-173.25656687365193,314.5267126620948,186.0,0.0035,0.0029700313274434193
1850.2862986775854,-25.507016256423586,-169.71992584596563,332.9032830818818,192.0,0.0035,0.002959645884073757
1850.2862986775854,-39.666597203558716,-162.9025300470914,349.1401532250879,198.0,0.0035,0.002952623402513401
1850.2862986775854,-55.19391815595305,-153.16276341396605,362.570573566234,204.0,0.0034999999999999996,0.0029477136318426453
1850.2862986775854,-71.03746774720025,-141.89791837813044,372.1922500318009,210.0,0.0035,0.002943350796379368
1850.2862986775854,-86.60395903987691,-129.40747863236643,378.4983345002046,216.0,0.0035,0.002940292541777501
1850.2862986775854,-101.61287971891296,-115.92471179812625,381.64270418984245,222.0,0.0035,0.0029387548751481345
1850.2862986775854,-115.92703833144859,-101.61476466788555,381.6353236084512,228.0,0.0035,0.0029387440210288528
1850.2862986775854,-129.4074786323664,-86.60395903987694,378.4983345002046,234.0,0.0035,0.002940292541777501
1850.2862986775854,-141.89797364397032,-71.03748368715591,372.19212048221965,240.0,0.0035,0.0029433506026254777
1850.2862986775854,-153.16276341396608,-55.19391815595302,362.570573566234,246.0,0.0034999999999999996,0.0029477136318426453
1850.2862986775854,-162.90253004709137,-39.66659720355875,349.14015322508794,252.0,0.0035,0.0029526234025134
1850.2862986775854,-169.71992584596563,-25.50701625642363,332.9032830818818,258.0,0.0035,0.002959645884073757
1850.2862986775854,-173.25656687365193,-12.85863170131727,314.5267126620948,264.0,0.0035,0.0029700313274434193
1850.2862986775854,-175.66896831849994,-1.0919757187366486e-13,293.2442304593068,270.0,0.0035,0.0029827974401095223
1850.2862986775854,-173.25656687365196,12.858631701317048,314.5267126620947,276.0,0.0035,0.0029700313274434193
1850.2862986775854,-169.71992584596563,25.50701625642341,332.9032830818818,282.0,0.0035,0.002959645884073757
1850.2862986775854,-162.9025300470914,39.666597203558524,349.1401532250879,288.0,0.0035,0.0029526234025134
1850.2862986775854,-153.16276341396616,55.19391815595279,362.5705735662339,294.0,0.0035,0.0029477136318426453
1850.2862986775854,-141.89797364397037,71.03748368715569,372.19212048221965,300.0,0.0035,0.0029433506026254777
1850.2862986775854,-129.40752313247347,86.6039809922629,378.4982167049237,306.0,0.0034999999999999996,0.002940292367586727
1850.2862986775854,-115.92162460343977,101.61037848114128,381.65249849733385,312.0,0.0035,0.002938769278322102
1850.2862986775854,-101.61476466788554,115.92703833144833,381.63532360845136,318.0,0.0035,0.002938744021028853
1850.2862986775854,-86.60395903987694,129.40747863236618,378.49833450020475,324.0,0.0034999999999999996,0.0029402925417775006
1850.2862986775854,-71.03748368715593,141.89797364397006,372.1921204822198,330.0,0.0035,0.0029433506026254773
1850.2862986775854,-55.193918155953014,153.16276341396588,362.57057356623415,336.0,0.0035,0.002947713631842646
1850.2862986775854,-39.65989697713817,162.86371082598163,349.22678642166176,342.0,0.0035,0.0029527591910216517
1850.2862986775854,-24.91578598869613,168.95785160216093,333.2596036281141,348.0,0.0035000000000000005,0.0029602236296860348
1850.2862986775854,-12.858631701317266,173.25656687365168,314.52671266209495,354.0,0.0035,0.002970031327443419
1926.5256115184197,-8.940696716308594e-14,169.78733651250374,303.6010623829808,0.0,0.0035,0.003000440922451894
1926.5256115184197,12.738349510377795,167.5462356157157,325.2737035000551,6.0,0.0035,0.0029875414071304186
1926.5256115184197,24.719138346480996,163.4364118393594,343.93689986520815,12.0,0.0035000000000000005,0.00297698063426997
1926.5256115184197,38.96926540862623,158.02999949582065,359.47762564411585,18.0,0.0035,0.002968364272252372
1926.5256115184197,54.37557776836255,148.38293102814646,372.67155917861163,24.0,0.0035,0.0029626829433483724
1926.5256115184197,69.73627166285114,137.48531993746334,382.20807271225857,30.0,0.0035,0.002957937876341123
1926.5256115184197,84.66773527997017,125.52917595584339,388.4993997620439,36.0,0.0035,0.0029547009831306916
1926.5256115184197,99.00967763658603,112.66600764916487,391.6404463050791,42.0,0.0035,0.002953082261593128
1926.5256115184197,112.66600764916487,99.00967763658603,391.6404463050791,48.0,0.0035,0.002953082261593128
1926.5256115184197,125.52917595584339,84.66773527997017,388.4993997620439,54.0,0.0035,0.0029547009831306916
1926.5256115184197,137.47473747354556,69.73311863140118,382.23131267547694,60.0,0.0035,0.002957970834142847
1926.5256115184197,148.38293102814637,54.375577768362554,372.67155917861163,66.0,0.0035,0.0029626829433483724
1926.5256115184197,158.03052539205927,38.96932473374103,359.4765716913065,72.0,0.0035,0.0029683627135444813
1926.5256115184197,163.43641183935938,24.719138346481017,343.93689986520815,78.0,0.0035000000000000005,0.00297698063426997
1926.5256115184197,167.5462356157157,12.738349510377788,325.2737035000551,84.0,0.0035,0.0029875414071304186
1926.5256115184197,169.7873365125037,-8.346978574991226e-14,303.6010623829808,90.0,0.0035,0.003000440922451894
1926.5256115184197,167.54623561571574,-12.738349510377981,325.273703500055,96.0,0.0034999999999999996,0.0029875414071304186
1926.5256115184197,163.4364118393594,-24.719138346481174,343.9368998652081,102.0,0.0035000000000000005,0.0029769806342699696
1926.5256115184197,158.02155772727104,-38.968313082089296,359.49454517755646,108.0,0.0035,0.0029683892935735427
1926.5256115184197,147.6969113566726,-53.77352665541843,372.87810422634084,114.0,0.0035000000000000005,0.002962980574600662
1926.5256115184197,137.48540501079853,-69.73629701000259,382.20788590200226,120.0,0.0035,0.0029579376113995346
1926.5256115184197,125.52917595584341,-84.66773527997034,388.4993997620437,126.0,0.0035,0.0029547009831306916
1926.5256115184197,112.6643581885173,-99.00833158599661,391.64536144386915,132.0,0.0035,0.0029530891253960875
1926.5256115184197,99.00967763658608,-112.6660076491651,391.6404463050789,138.0,0.0035,0.0029530822615931275
1926.5256115184197,84.66773527997019,-125.5291759558436,388.4993997620437,144.0,0.0035,0.0029547009831306916
1926.5256115184197,69.73605410919198,-137.48458975692984,382.2096761077937,150.0,0.0035,0.0029579401503285266
1926.5256115184197,54.373199696461505,-148.36930348257994,372.69920852719923,156.0,0.0035,0.0029627228051625695
1926.5256115184197,38.96932501441781,-158.03052788016495,359.4765667048974,162.0,0.0035,0.002968362706169979
1926.5256115184197,24.719138346480996,-163.43641183935964,343.9368998652079,168.0,0.0035000000000000005,0.0029769806342699696
1926.5256115184197,12.738351478945672,-167.5464434925407,325.2733269082716,174.0,0.0034999999999999996,0.002987540813821102
1926.5256115184197,-7.450580596923829e-14,-169.86485449961046,303.4576679219115,180.0,0.0035,0.003000204863151802
1926.5256115184197,-12.738351366012559,-167.5464315670012,325.27334851266534,186.0,0.0034999999999999996,0.002987540847858228
1926.5256115184197,-24.719138346481188,-163.43641183935964,343.9368998652079,192.0,0.0035000000000000005,0.0029769806342699696
1926.5256115184197,-38.96932473374118,-158.03052539205953,359.4765716913062,198.0,0.0034999999999999996,0.0029683627135444817
1926.5256115184197,-54.37159254025757,-148.36009415601953,372.71789725736323,204.0,0.0035,0.0029627497451850137
